,id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
14283,23870093,Private Sunny Apt In Beautiful Brooklyn Brownstone,6570552,Brooklyn,Bedford-Stuyvesant,40.68424,-73.93851,Entire home/apt,120,5,2,0.2,301
14284,23872299,"LARGE COZY PRIVATE ROOM, FLUSHING QUEENS Cozy room",178059867,Queens,Flushing,40.75619,-73.80482,Private room,50,1,62,3.9,172
14285,23874025,Sonder | 116 John | Bright 1BR + Gym,12243051,Manhattan,Financial District,40.70791,-74.00545,Entire home/apt,179,29,2,0.36,333
14286,23874196,Comfortable and cozy room in the heart of Astoria.,179366206,Queens,Astoria,40.76021,-73.9167,Private room,45,30,5,0.56,101
14287,23874777,Sonder | 116 John | Lively 1BR + Gym,12243051,Manhattan,Financial District,40.70852,-74.0062,Entire home/apt,187,29,1,0.71,332
14288,23875745,Williamsburg large 2 Bedroom / 2 Bathroom,10951481,Brooklyn,Williamsburg,40.71312,-73.9634,Entire home/apt,249,2,62,3.94,32
14289,23876337,Sonder | 116 John | Warm 1BR + Gym,12243051,Manhattan,Financial District,40.70831,-74.00619,Entire home/apt,182,29,2,0.21,259
14290,23876348,"Cozy Room for 3, Only 1 Block From The Subway!",179387087,Brooklyn,Bedford-Stuyvesant,40.67945,-73.90842,Private room,40,2,20,1.28,3
14291,23876355,Clean an comfortable apartment,16597520,Queens,Astoria,40.76641,-73.9193,Private room,60,3,6,0.42,156
14292,23876927,BEST LOCATION IN NY,146326976,Queens,Astoria,40.7577,-73.91639,Private room,50,3,33,2.22,282
14293,23877625,Bright 2BR  Private Backyard 25 min to  Manhattan!,179397918,Brooklyn,Bedford-Stuyvesant,40.68311,-73.93124,Entire home/apt,175,2,60,3.88,297
14294,23877781,"Modern Comfort in Carroll Gardens, Brooklyn",8610441,Brooklyn,Gowanus,40.67705,-73.99655,Entire home/apt,195,2,60,3.87,258
14295,23879304,Beautiful room,179416315,Bronx,University Heights,40.85989,-73.91189,Private room,60,2,7,0.46,156
14296,23881522,Local hosts. Luxurious room few blocks to Q train,179442361,Brooklyn,Midwood,40.61962,-73.96262,Private room,75,3,5,0.36,67
14297,23890947,"106th and Amsterdam open, spacious apartment!",24033115,Manhattan,Upper West Side,40.802,-73.96605,Private room,72,1,5,0.41,32
14298,23892803,Beautifully Renovated Brownstone Apartment,23839989,Brooklyn,Bedford-Stuyvesant,40.68215,-73.93644,Entire home/apt,95,4,4,0.31,9
14299,23900940,Room #1 With Private Shower,179619904,Queens,South Ozone Park,40.67581,-73.82304,Private room,60,1,72,4.64,175
14300,23901118,"Room #3 Bright, Quiet, Near Race-track and Casino",179619904,Queens,South Ozone Park,40.6736,-73.82092,Private room,65,2,16,1.15,180
14301,23901975,BrightClean Studio near Grand Central (MurrayHill),43275413,Manhattan,Midtown,40.7464,-73.97987,Entire home/apt,180,2,18,1.22,4
14302,23902905,Shared Room in Midtown East,1429710,Manhattan,Midtown,40.75693,-73.97078,Shared room,63,1,18,1.2,56
14303,23903645,It's Quiet Uptown,105699183,Manhattan,Harlem,40.82718,-73.94883,Entire home/apt,65,6,2,0.13,9
14304,23903960,Spacious Stylish 2 br duplex in HK ft from Time SQ,179255065,Manhattan,Hell's Kitchen,40.7612,-73.98886,Entire home/apt,300,1,118,7.5,28
14305,23905099,The Most Delicious Airbnb Ever,24288568,Brooklyn,Bedford-Stuyvesant,40.69506,-73.93556,Private room,100,1,54,3.45,45
14306,23906042,Bronx Penthouse,179677211,Bronx,Morris Park,40.84857,-73.85976,Entire home/apt,190,1,19,1.47,8
14307,23913344,"Private Garden Apt in Cobble Hill, Brooklyn",1338262,Brooklyn,Boerum Hill,40.68782,-73.99111,Entire home/apt,300,7,1,0.16,224
14308,23917121,"Sunny, Spacious Bed Stuy Dream Apartment",179765779,Brooklyn,Bedford-Stuyvesant,40.6824,-73.93045,Entire home/apt,125,3,80,5.41,269
14309,23917760,Cozy mezzanine bdrm in charming Bklyn neighborhood,179778880,Brooklyn,Sunset Park,40.66162,-73.99129,Private room,45,2,45,2.95,337
14310,23920657,Private Confortable Queen size Bedroom in UES.,132485563,Manhattan,Upper East Side,40.77038,-73.95273,Private room,105,5,2,0.14,342
14311,23921460,Bright-peaceful room - 30 Min From NYC,165257273,Queens,Flushing,40.77244,-73.80061,Private room,40,30,1,0.11,342
14312,23921983,Private Studio in charming Tudor style home.,165257273,Queens,Flushing,40.77193,-73.79966,Private room,50,30,5,0.4,296
14313,23922930,温馨小屋,179825270,Queens,Flushing,40.74309,-73.82472,Private room,49,1,53,3.47,341
14314,23925434,Brooklyn Brownstone Charm*,1903663,Brooklyn,Bedford-Stuyvesant,40.68994,-73.95783,Private room,50,3,5,0.32,365
14315,23925502,Sunny Room in brand new apartment in Bushwick,4162797,Brooklyn,Bushwick,40.70139,-73.92567,Private room,45,10,2,0.19,13
14316,23926049,Room in Greenpoint w/ private balcony and bathroom,6900478,Brooklyn,Greenpoint,40.72977,-73.95125,Private room,95,1,9,3.42,54
14317,23926532,"Quiet, Sunny Bedroom in Lefferts Gardens",171198420,Brooklyn,East Flatbush,40.65381,-73.94893,Private room,47,3,19,2.38,12
14318,23926896,Bright & airy uptown sanctuary,5371388,Manhattan,Inwood,40.86816,-73.93131,Entire home/apt,100,1,3,0.22,5
14319,23932185,Cozy private room / Williamsburg / L train,178543960,Brooklyn,Greenpoint,40.72029,-73.94,Private room,65,30,1,0.3,341
14320,23933041,Times Square+Central Park Luxury Room,14743478,Manhattan,Hell's Kitchen,40.7653,-73.98737,Private room,105,3,42,2.71,286
14321,23934000,Room 5 - Quiet Retreat in Historic Victorian Home,173362161,Brooklyn,Flatbush,40.64293,-73.96863,Private room,50,2,51,3.29,176
14322,23935141,"Sun-filled, Mod 3BR Apt Steps from Prospect Park",282655,Brooklyn,Flatbush,40.64866,-73.96986,Entire home/apt,175,3,52,3.58,222
14323,23937672,"Room #2 Near JFK airport, Race-Track, Casino.",179619904,Queens,South Ozone Park,40.67393,-73.82003,Private room,75,1,124,7.98,160
14324,23940102,BRAND NEW PRIVATE STUDIO 5 BLOCKS TO CENTRAL PARK!,80262218,Manhattan,Upper East Side,40.77172,-73.95427,Entire home/apt,125,30,5,0.34,283
14325,23942226,"Bushwick Room w Private Bath, 1 Block to Subway",37806504,Brooklyn,Bushwick,40.70072,-73.91359,Private room,60,3,50,3.33,85
14326,23942859,Modern home at excellent location,180005361,Manhattan,Upper East Side,40.75917,-73.95916,Entire home/apt,148,1,55,3.59,123
14327,23946148,Spacious Studio with Private Patio in Greenwood!,15817123,Brooklyn,Sunset Park,40.66169,-73.9979,Entire home/apt,135,5,56,3.78,10
14328,23946427,Big Bright 1BR Apt in the Heart of Brooklyn!,58390724,Brooklyn,Midwood,40.62923,-73.95746,Entire home/apt,140,2,19,1.23,165
14329,23946797,Entire apt in Manhattan. 15 mins to Times Square!,65059624,Manhattan,East Harlem,40.80942,-73.93701,Entire home/apt,50,3,118,8.06,4
14330,23955297,Sunny Harlem room: Ideal sublet for summer intern,30021975,Manhattan,Harlem,40.80731,-73.95155,Private room,49,2,2,0.15,1
14331,23957942,Kiki’s Place!,46498586,Brooklyn,Bushwick,40.69603,-73.92537,Entire home/apt,200,2,2,2.0,32
14332,23958542,Cozy Corner,180154611,Brooklyn,Canarsie,40.63806,-73.90024,Private room,49,2,16,1.24,346
14333,23961333,The Nile River,180180858,Brooklyn,Bedford-Stuyvesant,40.67841,-73.94353,Entire home/apt,180,5,7,0.65,35
14334,23961376,Beautiful red-brick bedroom in prime East Village,154266431,Manhattan,East Village,40.72507,-73.9827,Private room,100,3,45,3.53,6
14335,23963981,Home away from home,180208872,Brooklyn,Canarsie,40.63382,-73.90502,Entire home/apt,155,1,82,6.97,302
14336,23964830,Upper East Side Cozy Room!!!,180219381,Manhattan,East Harlem,40.78771,-73.95143,Private room,70,2,73,4.69,260
14337,23965460,Cleo's Royale,157141199,Manhattan,Inwood,40.86058,-73.9274,Private room,70,5,5,0.41,90
14338,23970993,Comfort & Convenience in the middle of NYC!,32909393,Manhattan,Upper West Side,40.80228,-73.96334,Private room,75,2,70,4.6,1
14339,23973305,Private Sunny Apartment on the Upper East Side,88394152,Manhattan,Upper East Side,40.77574,-73.94638,Entire home/apt,120,3,20,1.33,157
14340,23974919,"Charming UWS 1-bedroom, 1 block from Central Park!",25364341,Manhattan,Upper West Side,40.77669,-73.9789,Entire home/apt,200,3,1,0.07,16
14341,23975246,Your private cozy Williamsburg apartment,6111084,Brooklyn,Williamsburg,40.70488,-73.94301,Entire home/apt,160,3,4,0.35,46
14342,23976700,HUGE ARTSY DESIGNER APRT IN CHINATOWN W/ ELEVATOR,7988008,Manhattan,Chinatown,40.71336,-73.99263,Entire home/apt,210,1,16,1.04,318
14343,23980622,Manhattan private room 2  Columbia university area,180380802,Manhattan,Harlem,40.81312,-73.95364,Private room,65,1,11,0.71,365
14344,23986569,Manhattan private room 3 Columbia university,180380802,Manhattan,Harlem,40.81205,-73.95322,Private room,65,1,4,0.28,365
14345,23989379,Central Harlem Sanctuary for the Bookish Type(s),180467103,Manhattan,Harlem,40.82847,-73.93701,Entire home/apt,90,7,1,0.13,24
14346,23990868,1 Bedroom in Luxury Building,4447548,Brooklyn,Bedford-Stuyvesant,40.69336,-73.94453,Entire home/apt,88,2,8,0.56,18
14347,23992091,"Cozy apartment in Brooklyn, NY",78441349,Brooklyn,East Flatbush,40.6485,-73.95157,Entire home/apt,159,2,1,0.16,191
14348,23996716,"INCREDIBLE, Spacious 1 BDRM in the heart of SOHO.",44352618,Manhattan,SoHo,40.72613,-74.00188,Entire home/apt,200,2,37,2.51,8
14349,23997663,Amazing Artsy&Trendy Building w/Private Bathroom,2373120,Brooklyn,Bushwick,40.69999,-73.92807,Private room,75,5,9,0.6,336
14350,23998608,Cozy room with a comfortable bed,15344412,Staten Island,New Springville,40.57942,-74.15506,Private room,50,1,38,2.64,88
14351,24000030,"Private studio in East Village, affordable price",64892392,Manhattan,East Village,40.72921,-73.98629,Entire home/apt,95,3,5,0.37,5
14352,24006208,CLEAN & COZY PRIVATE ROOM SHARING APARTMENT QUEENS,53778891,Queens,Kew Gardens,40.71295,-73.82867,Private room,50,2,20,1.4,334
14353,24014159,"Central Brooklyn Beautiful Rooms
Room Cozy
#2",167098774,Brooklyn,Canarsie,40.63757,-73.89205,Private room,55,2,27,1.74,362
14354,24016962,New York on The Ocean,180744564,Brooklyn,Brighton Beach,40.58019,-73.95403,Entire home/apt,99,1,36,2.39,350
14355,24017521,Private room in Manhattan(2名個室),117675375,Manhattan,East Harlem,40.8003,-73.93829,Private room,74,7,26,1.7,26
14356,24017674,Private room in cozy prime Bushwick apartment,14856361,Brooklyn,Bushwick,40.70063,-73.92981,Private room,65,1,59,4.13,43
14357,24018753,Amazing refuge near Prospect Park,105315535,Brooklyn,Prospect Heights,40.67617,-73.96636,Entire home/apt,158,30,2,0.2,5
14358,24019172,"XL Ensuite 5m to Ferry, RUMC, Snug Harbor",9263105,Staten Island,New Brighton,40.64393,-74.09312,Private room,40,30,1,1.0,71
14359,24020883,Beach Bungalow 2 Bedroom,180781689,Queens,Rockaway Beach,40.58773,-73.81367,Entire home/apt,325,1,61,4.49,129
14360,24021725,Deluxe East Village Apartment: 2 Bed - 2 Bath,16962957,Manhattan,East Village,40.72845,-73.97927,Entire home/apt,215,1,52,3.34,51
14361,24022413,New penthouse with Manhattan and park views!,4094332,Brooklyn,East Flatbush,40.65478,-73.95264,Private room,65,3,51,3.71,62
14362,24024322,"Luxury KING 2br, Airports & Times SQ minutes away",111978355,Queens,Elmhurst,40.73421,-73.87387,Entire home/apt,230,2,30,2.97,51
14363,24024456,"Convenience & Luxury, City andAirport minutes away",111978355,Queens,Elmhurst,40.73276,-73.87252,Entire home/apt,188,2,35,2.26,140
14364,24024496,1 Bedroom+Piano Studio Manhattan Near Central Park,31671247,Manhattan,East Harlem,40.79398,-73.9397,Entire home/apt,140,2,17,1.24,7
14365,24024721,JFK Queens Home Away From Home House Of Suedajoy 2,175019394,Queens,Jamaica,40.67048,-73.77832,Private room,60,1,138,8.87,177
14366,24033132,Wonderfully cozy studio on Waverly w/nice backyard,51038,Brooklyn,Clinton Hill,40.69415,-73.96788,Entire home/apt,95,2,69,4.52,327
14367,24034429,Oasis in East Village,180897611,Manhattan,East Village,40.72642,-73.98402,Entire home/apt,175,2,5,0.34,15
14368,24034953,Room in Minimalist Brooklyn Loft (Fort Greene),25096301,Brooklyn,Fort Greene,40.68659,-73.97557,Private room,70,2,9,0.63,3
14369,24034969,Harlem Charm in a Convenient Location.,40218949,Manhattan,East Harlem,40.79931,-73.94726,Private room,60,1,35,2.34,94
14370,24037479,Quiet 1Bed Studio in heart of East Village,16094075,Manhattan,East Village,40.72578,-73.98763,Entire home/apt,119,3,8,0.58,41
14371,24038323,Dreamy Williamsburg Bedroom with Private Terrace,32720219,Brooklyn,Williamsburg,40.70894,-73.94333,Private room,120,4,10,0.66,8
14372,24039069,Lovely apartment in  affluent area of Manhattan,154860771,Manhattan,Upper East Side,40.77989,-73.95159,Entire home/apt,125,1,21,1.44,25
14373,24039582,BedSTUY SupperCLUB,14795719,Brooklyn,Bedford-Stuyvesant,40.68491,-73.93399,Private room,45,6,30,2.06,21
14374,24039926,very cozy private bedroom within a 2 bedroom flat,180945232,Manhattan,Hell's Kitchen,40.75605,-73.99541,Private room,89,3,9,0.58,32
14375,24041042,"Architect Loft,  btw Soho & Tribeca, Private Roof",12307951,Manhattan,Tribeca,40.71916,-74.00442,Entire home/apt,240,3,9,0.63,17
14376,24041631,Beautiful sunny BR in fully renovated apartment !!,23831257,Brooklyn,Bedford-Stuyvesant,40.6807,-73.92917,Private room,40,7,6,0.45,216
14377,24041916,New One Bedroom 15-20 Min. From NYC! Close to all!,179382251,Queens,Ditmars Steinway,40.77289,-73.91293,Entire home/apt,100,7,24,1.99,260
14378,24042332,Beautiful sunlit spacious loft-like pvt. bedroom!,56917612,Brooklyn,Bushwick,40.69781,-73.92093,Private room,60,1,16,1.2,21
14379,24042606,Modern sunlit apartment in the heart of Bushwick,91427536,Brooklyn,Bushwick,40.69642,-73.9243,Private room,45,5,5,0.58,3
14380,24042844,"LOVE MANHATTAN 2
NEAR TO YANKE STADIUM",143052745,Bronx,Mott Haven,40.80863,-73.92121,Private room,50,1,33,2.14,75
14381,24043603,Experience Brownstone Living in Brooklyn!,4181378,Brooklyn,Bedford-Stuyvesant,40.68967,-73.9366,Entire home/apt,175,2,20,1.67,357
14382,24056066,Amazing apartment with Balcony ! GREAT LOCATION!,23989761,Manhattan,Upper West Side,40.79094,-73.97459,Entire home/apt,260,1,38,2.56,86
14383,24057278,Flushing Main st 7 train luxurious apartment,161899037,Queens,Flushing,40.75671,-73.83337,Entire home/apt,159,2,39,2.68,61
14384,24057583,Beautiful Studio Apt,181108819,Staten Island,Clifton,40.61804,-74.0861,Entire home/apt,60,1,54,3.48,361
14385,24060140,EAST VILLAGE STUDIO APT WITH COURTYARD,29127683,Manhattan,East Village,40.73048,-73.98269,Entire home/apt,78,3,4,0.31,13
14386,24062062,Brooklyn loft with Manhattan skyline view,22002554,Brooklyn,Bushwick,40.70057,-73.92385,Entire home/apt,180,7,3,0.22,1
14387,24065326,Bright 1 Bed w/Lrg Private Balcony in Williamsburg,16835514,Brooklyn,Williamsburg,40.71607,-73.96365,Entire home/apt,250,3,16,1.05,41
14388,24066280,"Overnight Crash Couch 12minNY, 10minLGA/30minJFK",100128949,Queens,Astoria,40.75465,-73.91357,Shared room,42,1,54,3.48,66
14389,24066510,Gorgeous Room available in a 2 bed/apt!,21563231,Manhattan,Harlem,40.82632,-73.94637,Private room,69,3,7,0.46,172
14390,24077570,Spacious Brooklyn Apartment w/ private backyard,22923979,Brooklyn,Bedford-Stuyvesant,40.68149,-73.93449,Entire home/apt,155,2,13,1.28,53
14391,24078552,Spacious 2 bed/ 1bath w/ outdoor space (sleeps 8),36576422,Queens,Forest Hills,40.71754,-73.83367,Entire home/apt,150,2,31,2.04,89
14392,24080143,"Beautiful Private Room near Highline, and Train",44292356,Manhattan,Chelsea,40.74648,-74.00266,Private room,89,30,30,2.73,105
14393,24085451,Elegant and Comfortable Home Away from Home in UES,47929235,Manhattan,East Harlem,40.78723,-73.94956,Private room,100,7,68,4.39,77
14394,24086562,Harlem Sanctuary,178833771,Manhattan,Harlem,40.82356,-73.9401,Private room,85,2,29,1.93,78
14395,24086704,"The Photographer Room in Private Home, Near Metro",106460468,Bronx,Kingsbridge,40.88004,-73.9,Private room,79,3,45,3.0,59
14396,24089034,Beautiful Spacious  Studio Apartment,181397986,Brooklyn,Bedford-Stuyvesant,40.68548,-73.93805,Entire home/apt,96,1,50,4.37,257
14397,24095408,"Spacious Williamsburg, Brooklyn Spare Room",156955078,Brooklyn,Williamsburg,40.71952,-73.94165,Private room,70,2,41,2.73,14
14398,24096826,Charming Historic House in Marble Hill!,18389214,Manhattan,Marble Hill,40.87621,-73.90997,Private room,274,3,3,0.24,238
14399,24098320,PRIVATE BEDROOM IN BRAND NEW CONDO IN BED STUY,10222758,Brooklyn,Bedford-Stuyvesant,40.69292,-73.94326,Private room,90,3,54,3.68,69
14400,24099108,Brooklyn Stay Inn TH,179436298,Brooklyn,Crown Heights,40.66555,-73.95497,Entire home/apt,100,1,4,2.26,365
14401,24103428,The Halsey Brownstone Inn,179351232,Brooklyn,Bedford-Stuyvesant,40.68314,-73.92784,Entire home/apt,120,2,6,0.41,334
14402,24103912,⭐︎⭐︎PRIVATE Bathroom⭐︎⭐︎2min to subway+huge living,19303369,Queens,Woodside,40.74267,-73.90354,Private room,41,30,1,0.1,1
14403,24104871,"Cozy Art Private Bedroom-Hamilton Heights, NY",178473107,Manhattan,Harlem,40.83163,-73.94615,Private room,70,1,16,1.22,32
14404,24105281,Clean Private room in Manhattan(females only),29582228,Manhattan,East Harlem,40.79309,-73.94347,Private room,90,4,1,0.07,6
14405,24105640,"Tranquil private bedroom, Hamilton Heights, NY",178473107,Manhattan,Harlem,40.8301,-73.94757,Private room,99,1,22,1.88,45
14406,24115364,Modern Room in historic Harlem,11582560,Manhattan,Harlem,40.81503,-73.94341,Private room,54,5,22,1.45,5
14407,24116969,"Paradise - comfortable, spacious loft apartment",162290659,Manhattan,Chinatown,40.71396,-73.99771,Entire home/apt,148,2,3,0.21,5
14408,24117055,Enjoy a beautiful room in this bohemian duplex,181651082,Queens,Rosedale,40.66021,-73.73709,Private room,60,1,10,0.92,164
14409,24118031,✔ Home Away From Home ✔ 100Mbps ✔ Transit Score 99,4924711,Bronx,Concourse,40.81952,-73.92844,Entire home/apt,95,2,37,2.89,193
14410,24119086,Private clean room complementary coffee Manhattan,6636052,Manhattan,East Harlem,40.79805,-73.93527,Private room,65,2,62,4.14,9
14411,24119876,*Large 3 bedroom getaway* Pre Summer discounts,181679481,Queens,Arverne,40.59746,-73.79688,Entire home/apt,190,3,21,1.49,327
14412,24121885,Cozy Private Bedroom Upper East Side,81013659,Manhattan,Upper East Side,40.7668,-73.954,Private room,100,3,64,4.19,275
14413,24122836,Cozy Private Room in Flushing 法拉盛中心單人房间,181710793,Queens,Flushing,40.76562,-73.8299,Private room,45,1,96,6.56,44
14414,24131620,Luxury One Bedroom Apartment in Financial District,26930091,Manhattan,Financial District,40.70745,-74.01521,Entire home/apt,265,30,4,0.35,322
14415,24131689,Classical Upper West Side Experience,62176119,Manhattan,Upper West Side,40.77799,-73.9782,Entire home/apt,250,4,15,1.0,57
14416,24132282,Spacious room in the heart of Bushwick!,642986,Brooklyn,Bushwick,40.69876,-73.92968,Private room,70,15,6,0.42,321
14417,24133244,Beautiful New York City Midtown Cozy Apartment,117510818,Manhattan,Hell's Kitchen,40.76657,-73.98514,Entire home/apt,225,3,28,1.87,323
14418,24139165,"Best Williamsburg, Brooklyn NY- 30 days or more",8072802,Brooklyn,Williamsburg,40.71032,-73.94806,Entire home/apt,199,30,15,1.03,55
14419,24140119,"Cozy space with privacy near JFK, CASINO & NYC",181885526,Queens,South Ozone Park,40.67344,-73.82096,Private room,69,1,91,5.95,90
14420,24147123,"Bright Brooklyn home on the park, private backyard",4857962,Brooklyn,Bedford-Stuyvesant,40.69017,-73.94825,Entire home/apt,235,3,5,0.32,3
14421,24149436,Spacious Studio with a Big Balcony,6792120,Manhattan,Upper East Side,40.76726,-73.96333,Entire home/apt,165,2,42,2.81,81
